epoch,train_loss,train_mae,val_mae,val_rmse,val_r2
0,0.07688909492904868,0.3206737,0.11505333,0.13618499,0.9038099
1,0.032621666294345444,0.21807948,0.13084526,0.1599765,0.8672654
2,0.027670263660978276,0.20032147,0.1020983,0.13258146,0.908833
3,0.023720290827633685,0.18684211,0.10300553,0.13521193,0.90517956
4,0.02149191404020266,0.17722794,0.2508394,0.29516873,0.548131
5,0.01995159630402438,0.17096227,0.12722479,0.15808369,0.8703878
6,0.019013387372398622,0.16603197,0.10313527,0.1541417,0.8767713
7,0.01860223694925809,0.16334072,0.12840143,0.16281956,0.8625056
8,0.016605422014803254,0.15520728,0.100278236,0.13560958,0.90462106
9,0.015440102077099586,0.14760312,0.14404084,0.17822996,0.83524704
10,0.015272182114479348,0.14535184,0.14625679,0.17144625,0.84754986
11,0.014515572891546034,0.14228389,0.30844525,0.3806045,0.24868917
12,0.012229697684726403,0.12896258,0.12885419,0.16681807,0.85566956
13,0.012432382708658467,0.12843505,0.19999473,0.22865936,0.728825
14,0.011047147224392418,0.12101053,0.18701611,0.21528809,0.75961256
15,0.011374054095963386,0.12225955,0.17753682,0.1967713,0.7991854
16,0.01038367637649458,0.11638629,0.19856824,0.22630629,0.7343774
17,0.01031111097879283,0.11581343,0.1627629,0.19322564,0.80635726
18,0.00971336254313263,0.11197327,0.19368835,0.23080415,0.7237139
19,0.010140055798028354,0.11332276,0.16242436,0.17930225,0.8332586
20,0.00895494662943074,0.10798225,0.2082571,0.24617808,0.68568105
21,0.008946416746836385,0.10709878,0.18134275,0.21561734,0.7588767
22,0.009158605802697306,0.10726937,0.23626986,0.28816798,0.5693115
23,0.007888801351518945,0.09951418,0.22152312,0.25938755,0.6510445
24,0.007874647587383793,0.09870402,0.2094017,0.2580982,0.6545049
25,0.0077642992447521375,0.09755529,0.17307238,0.20024124,0.79204047
26,0.00791970774933405,0.09792286,0.23370226,0.27011105,0.62159526
27,0.006838381533869897,0.09041002,0.1666955,0.18870491,0.8153122
28,0.007531710842270026,0.09442718,0.2014099,0.23037533,0.72473955
29,0.006614868202126613,0.089429684,0.20388131,0.24606927,0.68595886
30,0.007216161043713582,0.091925144,0.23317121,0.27917358,0.5957776
31,0.006593562973398748,0.08959082,0.20374584,0.22124124,0.74613434
32,0.006639394799188219,0.08885062,0.22368373,0.2486847,0.6792476
33,0.0060650950413193,0.08426454,0.21339929,0.25027364,0.6751356
